Date(UTC),Price,MarketCap,Supply,TxGrowth,AddressCount,BlockSize,BlockTime,AvgGasPrice,GasUsed,NetworkHash,TransactionFee,NetworkUtilization,BlockReward
2016-02-22,5.6,434.283011925,77550537.84375,18190,76417,1090,16.68,59577980579,554402169,844.5991,32549111059549815952,0.0346,26757.8125
2016-02-23,5.7,442.187234709375,77576707.84375,18482,77363,1117,17.0,61016867321,1552859093,849.5091,94164366247646313588,0.0993,26170.0
2016-02-24,6.23,483.4675292978125,77603134.71875,19540,78179,1109,16.89,58177356219,893246284,846.5788,52032071341041992175,0.0563,26426.875
2016-02-25,5.93,460.3456537196875,77629958.46875,19503,79187,1114,16.51,57464169480,568292172,855.9038,31612843090259588075,0.0353,26823.75
2016-02-26,6.03,468.2693735634375,77656612.53125,21068,80568,1289,16.76,54600904591,961624302,881.5024,50861640425641361867,0.0605,26654.0625
2016-02-27,6.31,490.17854608625,77682812.375,18981,81372,1102,16.95,54108259575,532969743,896.6538,28374744694627182226,0.034,26199.84375
2016-02-28,6.5,505.110023640625,77709234.40625,19063,82742,1091,16.8,54072562583,524028419,915.9603,29358720800308190806,0.0332,26422.03125
2016-02-29,6.35,493.613846003125,77734463.9375,20358,84582,1175,17.47,58416492222,583141365,885.9939,32944190213807785570,0.0385,25229.53125
2016-03-01,7.59,590.2055727871875,77760945.03125,21778,86447,1157,16.58,59690933816,588897890,900.4969,33950840330552244042,0.0371,26481.09375
2016-03-02,8.7,676.752026475,77787589.25,23562,88628,1199,16.58,67322497890,610077143,939.1247,39078762637878354220,0.0382,26644.21875
2016-03-03,9.35,727.558099675,77813700.5,24837,90921,1248,16.71,56545945782,664818999,957.2282,35332731090065564580,0.0411,26111.25
2016-03-04,9.96,775.2822746925,77839585.8125,24287,93327,1249,16.87,53626100171,684182604,982.6566,33963179590731944454,0.0292,25885.3125
2016-03-05,11.0,856.5278480000001,77866168.0,27115,96435,1314,16.32,47489912177,823063642,1030.3311,33898152810303794050,0.034,26582.1875
2016-03-06,10.98,855.24941320875,77891567.6875,27661,99307,1366,17.17,47260765636,839897699,1036.7243,37692122626381833535,0.0385,25399.6875
2016-03-07,9.5,740.216754984375,77917553.15625,23271,101184,1218,16.8,50440843854,665621532,1047.5369,30377257627256356269,0.0353,25985.46875
2016-03-08,9.88,770.08055765875,77943376.28125,24104,103555,1242,16.76,53596473626,724565328,1060.2446,33347463941224012892,0.0307,25823.125
2016-03-09,11.55,900.543330946875,77969119.5625,24557,105944,1279,16.81,38089619702,722145124,1080.6917,26064171432983223515,0.0307,25743.28125
2016-03-10,11.11,866.532749864375,77995747.0625,24814,108347,1222,16.18,30204433047,688871222,1124.5588,20346662047372321337,0.0281,26627.5
2016-03-11,11.25,877.748057578125,78022049.5625,23124,109835,1211,16.68,29035652694,646851762,1152.2742,19247904795592964849,0.0271,26302.5
2016-03-12,13.25,1034.1415612734377,78048419.71875,27887,111755,1385,16.75,29197411911,802737599,1215.6928,24293925277265427607,0.0339,26370.15625
2016-03-13,15.0,1171.1350528125,78075670.1875,28127,113690,1392,16.08,30820960382,838358312,1291.2983,25641714776873214637,0.0343,27250.46875
2016-03-14,12.5,976.275976953125,78102078.15625,28528,115840,1501,16.53,28509995013,956222024,1246.4302,27788708533134811722,0.0397,26407.96875
2016-03-15,13.09,1022.7649199075,78133301.75,29273,117680,1318,14.09,26342144976,903071543,1295.5505,24012965397747022790,0.032,31223.59375
2016-03-16,12.92,1009.88911142875,78164791.90625,27596,119290,1316,14.01,25523949148,892420435,1322.2236,23872785945399801169,0.0314,31490.15625
2016-03-17,11.14,871.11253511375,78196816.4375,33531,120974,1421,13.82,27708932990,1028386837,1369.4014,31668098021290349295,0.0359,32024.53125
2016-03-18,10.75,840.95211396875,78228103.625,31821,122851,1403,14.08,26302902480,944417594,1354.7364,27432688683182590705,0.0336,31287.1875
2016-03-19,10.55,825.644920759375,78260182.0625,34779,124108,1494,13.7,29326753003,1260165166,1419.6017,44285379641552049135,0.044,32078.4375
2016-03-20,10.06,787.615278820625,78291777.21875,32447,125636,1446,13.9,26655411712,1157109905,1450.4615,35728853851607730408,0.0407,31595.15625
2016-03-21,11.97,937.528227444375,78323160.1875,32511,127167,1498,14.01,26198708915,1109953099,1430.1956,32462389073761272323,0.0393,31382.96875
2016-03-22,10.96,858.769397805,78354872.0625,32890,128345,1514,13.85,23516912695,1121742299,1466.4437,26139489102832785219,0.0392,31711.875
2016-03-23,12.29,963.36598167625,78386166.125,31786,129689,1529,14.04,24515668491,1225594298,1389.2046,32658298331512616844,0.0435,31294.0625
2016-03-24,11.13,872.7949802446875,78418237.21875,36947,130970,1862,13.71,24817035022,1626133605,1505.2497,41409782633873791935,0.0565,32071.09375
2016-03-25,10.69,838.631858298125,78450127.0625,36762,132066,1621,13.78,28125320881,1312008358,1574.3074,40354891825072786153,0.0459,31889.84375
2016-03-26,11.0,863.302686125,78482062.375,36646,133107,1538,13.72,25100050063,1332524164,1620.192,35056420511198042968,0.0462,31935.3125
2016-03-27,10.5,824.393778140625,78513693.15625,29974,134131,1261,13.85,23366025518,825632165,1641.9153,19209907756839878570,0.029,31630.78125
2016-03-28,11.58,909.551096743125,78544999.71875,33613,135514,1568,14.05,23293862605,1184635969,1608.6662,26382126085586843793,0.0419,31306.5625
2016-03-29,11.73,921.7016122415623,78576437.53125,33915,137297,1389,13.98,24748798767,979937403,1670.8109,23912789886571370634,0.0346,31437.8125
2016-03-30,11.88,933.86467944,78608138.0,36767,139755,1572,13.86,29356903690,1322684855,1712.2136,37377481423068797583,0.0464,31700.46875
2016-03-31,11.41,897.2770020003125,78639526.90625,32259,141814,1405,13.95,23943731847,1083408441,1769.0299,25021663298129122120,0.0382,31388.90625
2016-04-01,11.63,914.9485168353124,78671411.59375,33320,142900,1493,13.75,23089731009,1086582845,1789.7099,24237409893808492373,0.0379,31884.6875
2016-04-02,11.61,913.7359419159377,78702492.84375,29358,144015,1235,14.12,22939736669,790470279,1726.9503,18065663950977857507,0.0283,31081.25
2016-04-03,11.58,911.742296911875,78734222.53125,29588,144966,1245,13.91,22705288437,801995961,1825.8351,17936872868590196702,0.0282,31729.6875
2016-04-04,11.1,874.304549784375,78766175.65625,34907,146172,1502,13.8,23071306359,1117941655,1909.2179,24869415920255448877,0.039,31953.125
2016-04-05,10.39,818.708627695,78797750.5,39173,147380,1528,13.94,22855001812,1282980842,1918.4151,28606927282586795197,0.045,31574.84375
2016-04-06,10.79,850.5650519559375,78829013.15625,32078,148499,1337,14.07,23774218158,946603089,1894.4371,21679132762523199979,0.0334,31262.65625
2016-04-07,10.08,794.91061944,78860180.5,31893,149643,1404,14.16,22920002717,957476321,1812.6601,21412719486920403062,0.0341,31167.34375
2016-04-08,9.74,768.4090040825,78892094.875,34010,150453,1541,13.81,23663537901,1120960125,1973.1984,25167538266033358131,0.039,31914.375
2016-04-09,9.16,722.93475757375,78923008.46875,31923,151383,1318,14.12,23374699345,882969880,1959.8205,19998059997122386662,0.0316,30913.59375
2016-04-10,8.8,694.80215365,78954790.1875,32237,152608,1281,13.82,23678330657,843594204,2036.3026,19447012947676659869,0.0295,31781.71875
2016-04-11,8.72,688.75579886,78985756.75,30327,153660,1262,14.14,23659454582,809577184,1971.8315,18656502908593236474,0.0289,30966.5625
2016-04-12,7.54,595.78923230125,79017139.5625,34673,154885,1451,13.91,23059716953,1025930028,1930.8805,22906012147998767103,0.0362,31382.8125
2016-04-13,8.02,633.969977763125,79048625.65625,36051,156088,1477,13.95,25246911318,1248480822,2027.4732,32967124210045439134,0.0439,31486.09375
2016-04-14,8.48,670.59862684,79080026.75,34781,157073,1406,13.91,25758426765,1121719747,2040.3898,31728571600625501681,0.0394,31401.09375
2016-04-15,8.22,650.29866874125,79111760.1875,34959,157904,1412,13.86,22848354360,1056627642,2122.0072,23378874230626669665,0.0369,31733.4375
2016-04-16,8.48,671.13511139,79143291.4375,30483,158682,1215,13.93,22969314896,756208802,2151.0281,17224482778204991954,0.0267,31531.25
2016-04-17,9.45,748.201808615625,79174794.5625,40203,159556,1917,13.91,23167419890,1201820598,2099.2955,30208193703863485125,0.0423,31503.125
2016-04-18,8.92,706.52335451625,79206654.09375,33513,160474,1351,13.79,22692256964,907032725,2225.2231,20099187823672429541,0.0318,31859.53125
2016-04-19,8.77,694.9170903553126,79237980.65625,32622,161308,1317,14.0,22921917181,853996868,2224.0597,19104945850009693497,0.0304,31326.5625
2016-04-20,8.54,676.96419501375,79269812.0625,32944,162317,1359,13.88,23244541703,1076546004,2269.7286,23848410608173012871,0.0378,31831.40625
2016-04-21,8.16,647.097677505,79301185.96875,37181,164290,1504,14.0,24583057704,1249597416,2289.2977,30380826050479267531,0.0442,31373.90625
2016-04-22,7.83,621.175531843125,79332762.6875,31678,165351,1291,13.94,23168317793,920182050,2218.8202,20576079560249551825,0.0324,31576.71875
2016-04-23,8.31,659.5186316971875,79364456.28125,31845,166350,1270,13.89,23328772911,861316279,2314.4714,19513944752159940934,0.0302,31693.59375
2016-04-24,8.0,635.16761025,79395951.28125,34046,167428,1433,13.95,22898306186,1015487149,2281.4876,22486014517823509550,0.036,31495.0
2016-04-25,7.43,590.150696161875,79428088.3125,35430,168546,1399,13.7,22894325246,1078392266,2398.2374,23862166178647239199,0.0374,32137.03125
2016-04-26,7.5,595.9453209375,79459376.125,32582,169724,1344,14.05,24013247909,939517922,2327.7401,21659383479930707846,0.0335,31287.8125
2016-04-27,7.77,617.64702124125,79491251.125,33847,170969,1314,13.87,22769355411,919149984,2343.4699,20450152724988817503,0.0322,31875.0
2016-04-28,7.3,580.5174154625,79522933.625,34343,172060,1408,13.88,23151110557,1012268150,2398.094,22638623847726053889,0.0356,31682.5
2016-04-29,7.52,598.250721485,79554617.21875,37332,173151,1423,13.88,22517844341,1063388022,2445.412,23435252915232934293,0.0374,31683.59375
2016-04-30,8.83,702.748873918125,79586508.9375,45769,179195,1588,13.84,23589420595,1383313281,2541.0507,32152456063466660004,0.0484,31891.71875
2016-05-01,8.76,697.44949053,79617521.75,39578,181732,1681,14.09,24074701211,1511731587,2519.2786,36700669237387784791,0.054,31012.8125
2016-05-02,10.03,798.883816124375,79649433.3125,41748,185706,1480,13.86,23735031560,1177337542,2435.2643,27427867397761671491,0.0411,31911.5625
2016-05-03,9.37,746.613074150625,79681224.5625,37821,187283,1446,13.78,24296239464,1146450482,2570.8192,26840990230658772630,0.0402,31791.25
2016-05-04,9.43,751.690603636875,79712683.3125,37484,188964,1498,14.04,23683442809,1201616945,2540.3269,27322747028915802991,0.0426,31458.75
2016-05-05,9.79,780.698295829375,79744463.3125,38707,190554,1486,13.92,24293386757,1358637069,2548.6649,31134811444692125769,0.0477,31780.0
2016-05-06,9.27,739.5253829803125,79776200.96875,41271,191961,1625,13.91,23038005218,1602023916,2558.802,35174889059576644978,0.0564,31737.65625
2016-05-07,9.3,742.212299071875,79807774.09375,35864,193317,1375,13.97,23118154788,1015648265,2546.9321,24227823434161325933,0.036,31573.125
2016-05-08,9.44,753.68604407,79839623.3125,40063,194961,1530,13.83,23310345000,1261744195,2596.7218,28900901275870200168,0.0442,31849.21875
2016-05-09,9.32,744.40167837875,79871424.71875,38560,196739,1460,13.96,23021017203,1179593620,2619.8292,26341933886110361922,0.0414,31801.40625
2016-05-10,9.39,750.2903499121875,79903125.65625,40684,198321,1481,13.85,23592720268,1210893421,2678.5523,27701449553180009624,0.0427,31700.9375
2016-05-11,9.97,796.9457564490625,79934378.78125,40811,200962,1559,14.22,23627226077,1397950926,2576.6882,31626825816818447548,0.0501,31253.125
2016-05-12,10.1,807.66302170625,79966635.8125,45002,204086,1679,13.69,25330807567,1632935906,2640.5013,39262539721951262654,0.0568,32257.03125
2016-05-13,10.48,838.3877649275,79998832.53125,47737,206863,1674,13.65,28093994639,1656228527,2813.5085,43190009936221245086,0.058,32196.71875
2016-05-14,10.14,811.509273485625,80030500.34375,45745,209138,1683,13.93,23703052414,1537818716,2768.5727,35451335069212514324,0.0548,31667.8125
2016-05-15,9.94,795.81935083875,80062308.9375,43073,211568,1540,13.94,22439773235,1432831255,2787.9132,31305207361924575518,0.0505,31808.59375
2016-05-16,11.04,884.23577832,80093820.5,37424,213318,1491,14.03,22740132145,1254259751,2782.0494,27598439816888668958,0.0446,31511.5625
2016-05-17,12.26,982.34491554875,80126012.6875,40309,215820,1515,13.74,22852181919,1284047189,2777.3602,28466737377311740959,0.0449,32192.1875
2016-05-18,13.29,1065.305362760625,80158417.0625,46033,220927,1689,13.85,23498384260,1521937451,2893.0189,35070045109628170941,0.0533,32404.375
2016-05-19,14.49,1161.9577463090625,80190320.65625,44523,224845,1576,13.96,23539460755,1452477473,2959.2314,33144675121741165112,0.0513,31903.59375
2016-05-20,13.73,1101.4536940196876,80222410.34375,45177,230158,1677,13.9,23617555647,1658172149,3019.804,38027969373234813737,0.0583,32089.6875
2016-05-21,13.95,1119.54678575625,80254249.875,43621,234753,1673,14.02,22932813089,1615273249,3042.5019,35799931136886349169,0.0573,31839.53125
2016-05-22,14.21,1140.87125203625,80286506.125,38895,237169,1494,13.8,22915048414,1271624964,3034.0969,28876089114767099035,0.0443,32256.25
2016-05-23,13.45,1080.2849917875,80318586.75,43806,239919,1568,13.91,23047905809,1325875411,3047.7928,29634409335139757355,0.0468,32080.625
2016-05-24,12.62,1014.024446194375,80350590.03125,42911,242437,1528,14.0,23390787327,1261981585,3097.5979,28595806683225445245,0.0445,32003.28125
2016-05-25,12.53,1007.198326693125,80382947.0625,46443,245842,1670,13.91,23119167836,1466859954,3126.5085,32733418165197362462,0.0516,32357.03125
2016-05-26,12.37,994.733444081875,80414991.4375,51147,248713,1733,13.89,22614164987,1618046432,3161.323,35558395839949500289,0.057,32044.375
2016-05-27,11.11,893.7696491659375,80447313.15625,49006,252987,1727,13.8,23740827315,1661028547,3175.1154,37995661451688502586,0.0583,32321.71875
2016-05-28,11.56,930.34454303,80479631.75,70148,265876,2436,13.85,26746665349,2961437212,3253.1913,80972786453789024796,0.1044,32318.59375
2016-05-29,12.28,988.68249827125,80511604.09375,45890,269270,1675,13.91,23677018969,1627804887,3275.4294,38788722911244233225,0.0575,31972.34375
2016-05-30,12.48,1005.18422979,80543608.15625,42927,271793,1543,13.92,23145863918,1408071800,3266.9893,31855746822442454982,0.0497,32004.0625
2016-05-31,13.85,1115.96570458125,80575141.125,44386,274614,1594,14.14,22735089093,1407740921,3226.0808,31154237675102767413,0.0503,31532.96875
2016-06-01,13.83,1114.7987563040624,80607285.34375,42221,277124,1562,13.88,22687558792,1425852805,3170.4475,31200754211332030799,0.0501,32144.21875
2016-06-02,13.78,1111.211862580625,80639467.53125,39666,279202,1453,13.86,22831513081,1156113110,3240.5703,25860107097704162395,0.0404,32182.1875
2016-06-03,13.78,1111.656573324375,80671739.71875,39834,281283,1429,13.81,22754854055,1136334398,3413.4593,25240089714403314963,0.04,32272.1875
2016-06-04,13.66,1102.415018301875,80703881.28125,37875,283172,1409,13.85,22562926511,1107944429,3396.8318,24383532747843846176,0.0391,32141.5625
2016-06-05,13.85,1118.1861820265624,80735464.40625,37896,285007,1396,13.99,22634657554,1076614254,3326.0748,23838806076398615509,0.0383,31583.125
2016-06-06,13.96,1127.51899448625,80767836.28125,38957,287195,1426,13.69,23217826841,1140974452,3441.9709,25866186268780527752,0.0396,32371.875
2016-06-07,14.41,1164.3248617721874,80799782.21875,46141,293517,1693,13.95,23737534493,2845963523,3465.5588,67482112136768209049,0.1004,31945.9375
2016-06-08,14.44,1167.2153101075,80832085.1875,40433,295834,1437,13.79,23042966451,1263496163,3478.0667,28430812192927453340,0.044,32302.96875
2016-06-09,14.49,1171.72386820125,80864311.125,39854,298208,1477,13.75,22658862386,1294746453,3639.7054,28894767011937517149,0.0451,32225.9375
2016-06-10,13.97,1130.1097905521874,80895475.34375,40145,300769,1437,14.21,22804128940,1302395289,3424.0833,28896511606868581926,0.0468,31164.21875
2016-06-11,14.01,1133.799189883125,80927850.8125,36901,303280,1382,13.68,22375029283,1248713565,3555.18,27224630239587474814,0.0433,32375.46875
2016-06-12,15.57,1260.548253894375,80960067.6875,42581,306177,1463,13.86,22951154962,1301471081,3581.6422,29164100998113033739,0.0455,32216.875
2016-06-13,17.55,1421.4147229546875,80992291.90625,46185,311130,1599,13.85,22759240658,1682028208,3714.9746,36906452815465346785,0.0587,32224.21875
2016-06-14,18.7,1515.1569789125,81024437.375,50335,315391,1713,13.82,22856579441,1750832772,3749.449,38469211435809060658,0.0615,32145.46875
2016-06-15,18.3,1483.330370634375,81056304.40625,43251,318367,1523,13.91,22714226454,1386896176,3718.5221,30456375914577276631,0.049,31867.03125
2016-06-16,20.61,1671.227432308125,81088182.0625,43392,323909,1604,13.97,23212696396,1814513168,3717.1685,40815292250596776680,0.064,31877.65625
2016-06-17,15.49,1256.5735602809375,81121598.46875,66558,337984,2138,14.03,24632069593,9699231882,3864.3682,229306004249127446201,0.3475,33416.40625
2016-06-18,11.36,921.931997055,81155985.65625,63083,352687,2044,13.76,24843768913,13050992504,3764.232,271194911213586295596,0.4701,34387.1875
2016-06-19,12.33,1001.06260327125,81189181.125,51035,359236,1624,13.43,22736174769,2537463020,3855.0105,54127484677533448797,0.0865,33195.46875
2016-06-20,11.7,950.284482834375,81220895.96875,47118,364968,1709,14.03,22691090048,2430847865,3814.1165,51767217706211254887,0.0867,31714.84375
2016-06-21,12.71,1032.7241608034376,81252884.40625,47323,369392,1629,13.97,25068845210,2852692046,3755.1058,82844435130139790283,0.1009,31988.4375
2016-06-22,13.21,1073.7821819628123,81285555.03125,48615,375128,1614,13.65,23017973391,2305841686,3914.4371,51445064165343517221,0.0797,32670.625
2016-06-23,13.58,1104.290334861875,81317403.15625,41908,378661,1513,14.01,22617185981,1467850211,3993.7808,31978269688479587669,0.0519,31848.125
2016-06-24,14.25,1159.2314441953124,81349575.03125,45331,382466,1638,13.84,22376397200,1836377741,3987.4979,39426748173337409785,0.0645,32171.875
2016-06-25,14.28,1162.12440663375,81381260.96875,36684,384815,1415,13.98,22497935939,1301309403,3971.3075,28301648221378725640,0.0461,31685.9375
